Episode_ID,Seed,現在のターン,Lv0_狙い(宣言),Lv0_近い方を狙ったか,Lv1_狙い(宣言),Lv1_近い方を狙ったか,Lv1_協調判定(被り回避),Lv1_意図推定,Lv1_推定理由,Lv1_決定行動,Lv1_行動理由,Lv0_決定行動,Lv0_行動理由,Lv1_X,Lv1_Y,Lv0_X,Lv0_Y,PreyA_X,PreyA_Y,PreyB_X,PreyB_Y,Lv0-A(Manhattan),Lv0-A(Torus),Lv0-B(Manhattan),Lv0-B(Torus),Lv1-A(Manhattan),Lv1-A(Torus),Lv1-B(Manhattan),Lv1-B(Torus),再計算_Lv0-A距離(マンハッタン),再計算_Lv0-B距離(マンハッタン),再計算_Lv0-A距離(ユークリッド),再計算_Lv0-B距離(ユークリッド),抽出_Lv1予想ターゲット,抽出_Lv0宣言ターゲット,判定_意図推定一致,判定_距離合理性(マンハッタン),判定_距離合理性(ユークリッド)
17,320300,41,獲物B,✖️,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者は現在(14, 4)におり、獲物Bの位置(3, 13)に近づくため、上に移動することで獲物Bに接近できる。",左,"獲物Aは現在(1, 19)にいて、自己は(18, 19)にいるため、左に移動することでその位置に近づき、次ターンで捕獲のチャンスを高めることができる。",下,"獲物Bは現在(3, 13)に位置しており、下に移動することで獲物Bに近づけるため、効率よく捕獲を狙うことができる。",18,19,14,4,1,19,3,13,28,12,20,18,17,3,21,11,12,18,8.6,12.73,獲物B,獲物B,⚪︎,✖️,✖️
17,320300,42,獲物B,✖️,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(14, 5)から獲物B(3, 13)に向かう最短ルートの一部が上方向であり、獲物Bが獲物Aよりも近い位置にいるため",左,獲物Aは自己の現在位置から左方向に1マス移動することで次ターンで捕獲の可能性があるため、効率的に獲物Aを狙います。,右,獲物Bは自己から近い位置（Y座標13）にあり、右に移動することで自身の位置を獲物Bに近づけ、捕獲のチャンスを増やすため。,17,19,14,5,1,19,3,13,27,13,19,17,16,4,20,12,13,17,9.22,12.04,獲物B,獲物B,⚪︎,✖️,✖️
17,320300,43,獲物B,✖️,獲物A,⚪︎,△,不明,自己の位置と他者の位置、獲物の位置を考慮すると、他者がどちらの獲物を狙うかの情報が不足している,上,獲物Aが現在自分の位置から近い（y座標が18で自分は19）、そのため上に移動することで捕獲の機会が増える。,左,"獲物Bが現在座標(3, 12)にいるため、自己の位置から一番近づくために左に移動する必要がある。これにより次ターン、自己が獲物Bに近づける可能性が高くなる。",16,19,15,5,1,18,3,12,27,13,19,15,16,6,20,14,13,15,9.22,10.63,,獲物B,-,✖️,✖️
17,320300,44,獲物B,✖️,獲物A,⚪︎,△,不明,"自己の位置は(16, 18)であり、他者の位置(14, 5)は獲物A(2, 18)や獲物B(3, 12)から遠く、次の行動を推測するのが難しい",左,獲物Aが現在の自己のY座標と同じ18にいるため、次のターンで左に移動すれば、獲物Aに近づくことができる。獲物Aは未捕獲であり、早期捕獲を目指すためには、この方向に動くことが最善。,左,"獲物Bの位置（3, 12）を狙うため、左に移動することで次ターンに獲物Bに近づき捕獲を目指すことができるから。",16,18,14,5,2,18,3,12,25,15,18,16,14,6,19,13,15,16,10.63,11.4,,獲物B,-,✖️,✖️
17,320300,45,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の現在位置（13, 5）から獲物Bの位置（4, 12）への移動が可能で、また獲物Aの位置は遠いため、効率的に獲物Bを狙っていると推測される。",左,"獲物Aは現在最も近い座標（3, 18）にいて、左に移動することで現在の位置から近づくことができるため、獲物Aを狙って捕獲を試みる。",下,"獲物Bは4, 12の座標にいるため、下に移動することで獲物Bとの距離を縮め、次ターンでの捕獲の可能性を高めることができる。",15,18,13,5,3,18,4,12,23,17,16,16,12,8,17,15,17,16,12.21,11.4,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,46,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(13, 6)から獲物B(5, 12)に移動することで獲物Bに接近可能であるため、獲物Bを狙っていると推定した",上,"獲物Aは現在の自己座標(14, 18)から上に位置しており、獲物Bよりも獲物Aの方が捕獲のチャンスが高いため、獲物Aを狙う。",下,"獲物Bの座標は(5, 12)であり、自己の現在位置(13, 6)から近い方向であるため、獲物Bを狙うことで捕獲の可能性が高まる。",14,18,13,6,3,17,5,12,21,19,14,14,12,10,15,15,19,14,13.45,10.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,47,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者が獲物Bの座標(5, 11)に対して、現在の位置(13, 7)から下に移動することで、獲物Bに接近できるため、Bを狙っていると推測される。",左,"獲物Aの座標(4, 17)に向かうことで、次のターンで獲物Aを捕獲する可能性が高まるため。",右,"獲物Bが現在5,11の位置にいて、獲物Aは遠くにいるため、獲物Bを狙う方が捕獲の可能性が高いから。右に移動することで、獲物Bに接近する。",14,17,13,7,4,17,5,11,19,19,12,12,10,10,15,15,19,12,13.45,8.94,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,48,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の現在位置(14, 7)から獲物B(6, 11)への方向が明確で、獲物Bへの接近が可能な位置にいるため",左,獲物Aが現在左方向にいるため、次ターンで距離を縮めて捕獲の可能性を高めるために左に移動します。,上,獲物BはY座標が11で、現在の自己座標はY座標7なので、一つ上に移動することで獲物Bに近づくことができ、効率的に捕獲を目指せるため。,13,17,14,7,5,17,6,11,19,19,12,12,8,8,13,13,19,12,13.45,8.94,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,49,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(14, 6)から見て、獲物B(7, 11)が直線的に上方にあり、移動方向として上が考えられる",左,獲物Aは12行目の位置にあり、左に移動することで獲物Aに近づき、次ターンで捕獲できる可能性が高い。,下,"獲物Bの位置（7,11）に近づくために下に移動し、次ターンで捕獲の機会を増やす。",12,17,14,6,6,17,7,11,19,17,12,12,6,6,11,11,17,12,12.04,8.6,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,50,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の現在の位置（14, 7）から獲物B（8, 11）への距離が近く、移動によって捕獲の可能性があるため",上,獲物Aに近づくため、同じ列に移動し、次ターンに獲物Aを捕獲できる可能性を高めるため,左,獲物Bは現在自己からの距離が短く、左に移動することで次ターンに近づける可能性が高いため効率的です。,11,17,14,7,6,16,8,11,17,17,10,10,6,6,9,9,17,10,12.04,7.21,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,51,獲物B,⚪︎,不明,✖️,△,獲物Bを狙っている,"他者の座標(13, 7)から獲物Bの座標(8, 10)へ向かうには、下に移動することで近づけるため、狙っていると推定した。",その場に留まる,API Error,下,獲物Bは現在自己から見て近い位置にあり、狙いやすいため。下に移動することで、次ターンでの捕獲の機会を増やすことができる。,11,16,13,7,6,15,8,10,15,15,8,8,6,6,9,9,15,8,10.63,5.83,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,52,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者は現在(13, 8)におり、獲物B(9, 10)への距離が最も近いため",上,"獲物Aは現在(6, 15)におり、上に移動することで次ターンに獲物Aに近づけるため",左,獲物Bは現在近い位置にあり、左に移動することで次ターンでの捕獲に繋がる可能性が高いから。,11,16,13,8,6,15,9,10,14,14,6,6,6,6,8,8,14,6,9.9,4.47,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,53,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者は現在、獲物Bに対して垂直方向で近い位置（12, 8から9, 10）におり、次の行動で獲物Bに接近する可能性が高い。",左,獲物Aは左方向にあり、距離が近く、次ターンで捕獲のチャンスがあるため。,右,"獲物Bの位置（9, 10）に向かうために右に移動することで、次ターンで獲物Bを捕獲しやすくなるため。",11,15,12,8,6,15,9,10,13,13,5,5,5,5,7,7,13,5,9.22,3.61,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,54,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,他者は獲物Bに対して垂直方向（Y座標）に近づくことができ、獲物Bの位置が比較的近いため、捕獲を目指していると推測される。,左,獲物Aへ直接近づくためには左に移動することが最も効果的であり、獲物Aの捕獲に向けた最短経路を確保できるため。,上,"獲物Bは現在座標(9, 10)にいるため、上に移動することで次のターンで獲物Bに近づくことができ、捕獲のチャンスを狙える。",10,15,13,8,6,15,9,10,14,14,6,6,4,4,6,6,14,6,9.9,4.47,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,55,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の現在位置(13, 7)から獲物Bの位置(9, 10)までの移動を考えると、上に移動することで獲物Bに接近できる。",左,獲物Aに最も近づくためには左に移動するのが最適であり、次ターンで捕獲のチャンスを高めるため,右,"獲物Bが現在(9, 10)に位置しており、右方向に動くことで獲物Bに近づくことができるため。",9,15,13,7,6,15,9,10,15,15,7,7,3,3,5,5,15,7,10.63,5.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,56,獲物B,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者は現在(14, 7)におり、獲物Aの位置(6, 15)に対して左に移動することで獲物Aに接近できるため、獲物Aを捕獲しようとしていると推定した。",左,獲物Aが自己の左側に位置しており、他者が獲物Aを狙っているため、競合を避けつつ獲物Aを捕獲する道を選ぶため,左,獲物Bに近づくため、左に移動することで獲物Bの捕獲に向けた距離を短縮できるから。,8,15,14,7,6,15,9,9,16,16,7,7,2,2,7,7,16,7,11.31,5.39,獲物A,獲物B,✖️,⚪︎,⚪︎
17,320300,57,獲物B,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,他者の位置から見て、獲物Aの方が距離的に近いため、獲物Aを狙っていると判断した。,上,獲物Aに近づくために、現在位置から上に移動することで獲物Aとの距離を縮めることができるため。,上,"獲物Bの座標(10, 9)に近づくために上に移動し、次ターンで捕獲のチャンスを増やすため。",7,15,13,7,6,14,10,9,14,14,5,5,2,2,9,9,14,5,9.9,3.61,獲物A,獲物B,✖️,⚪︎,⚪︎
17,320300,58,獲物B,⚪︎,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の座標(13, 6)から獲物Aの座標(6, 14)に近づくためには左方向に移動する必要があることから、獲物Aを狙っていると推定した。",左,獲物Aは自己の左側に位置しており、一歩左に移動することで獲物Aに接近できるため、効率的に捕獲することができる。,左,"獲物Bの座標（10, 9）に近づくために左に移動し、次のターンでの捕獲を目指します。獲物Aは他者に近く、他者に捕獲される可能性があるため、まずは獲物Bを狙います。",7,14,13,6,6,14,10,9,15,15,6,6,1,1,8,8,15,6,10.63,4.24,獲物A,獲物B,✖️,⚪︎,⚪︎
17,320300,59,獲物B,⚪︎,獲物B,✖️,✖️,獲物Bを狙っている,"他者の位置(12, 6)から獲物B(11, 9)へ向かって移動することが合理的であり、獲物Aは捕獲中であるため狙えないため、獲物Bを狙っていると考えられます。",上,獲物Aは捕獲中であるため狙うことができず、獲物Bを捕獲するためには近づく必要があるので上に移動します。,左,獲物Bは未捕獲であり、自己の位置から左に移動することで獲物Bに近づくことができるため、捕獲のチャンスを高めるために狙った。,6,14,12,6,6,14,11,9,14,14,4,4,0,0,10,10,14,4,10.0,3.16,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,60,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(11, 6)から見て、獲物B(11, 9)の方が獲物A(7, 14)よりも近いため、獲物Bを狙っていると推定した",右,"獲物Aは現在(7, 14)におり、自己の位置から1マス右に移動することで、獲物Aに接近できるため",下,獲物Bは自己の真下に位置しており、次のターンで捕獲が可能だから。,6,13,11,6,7,14,11,9,12,12,3,3,2,2,9,9,12,3,8.94,3.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,61,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,"他者の座標(11, 7)から見ると、獲物B(12, 9)が右下に位置しており、獲物Bに向かうためには右に移動することが最適であるため",上,"獲物Aが座標(8, 14)にいるため、上に移動することで位置を近づけ、次ターンで捕獲しやすくするため。獲物Bは他者が狙っているので、自己は獲物Aを狙う方が効率的である。",右,"獲物Bに近づくため、現在の座標から右に移動することで獲物Bの座標(12, 9)に一歩近づけるから。",7,13,11,7,8,14,12,9,10,10,3,3,2,2,9,9,10,3,7.62,2.24,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,62,獲物B,⚪︎,獲物A,⚪︎,⚪︎,獲物Bを狙っている,他者の座標が獲物Bの座標と縦に並んでおり、獲物Bに向かう移動ができる位置にいるため,右,獲物Aは現在自己の右側に位置しており、次のターンで近づくためには右に移動することが最適だから,下,"獲物Bは自己の真下（12,8）に位置しており、次のターンで直接捕獲可能だから。",7,12,12,7,8,14,12,8,11,11,1,1,3,3,9,9,11,1,8.06,1.0,獲物B,獲物B,⚪︎,⚪︎,⚪︎
17,320300,63,獲物A,✖️,獲物A,⚪︎,✖️,獲物Aを狙っている,"他者の次の動きは獲物Aの座標（8, 14）へ進むことが可能なため、獲物Aを狙っていると推定される",上,獲物Aが未捕獲状態であり、次のターンで獲物Aに接近するために上に移動して捕獲を目指すべきだから。,左,"獲物Aが現在座標 (8, 14) に位置しており、左に移動することで獲物Aに接近できるため、捕獲の機会を増やすことができる。",8,12,12,8,8,14,12,8,10,10,0,0,2,2,8,8,10,0,7.21,0.0,獲物A,獲物A,⚪︎,✖️,✖️
